Active,positive,Crude.Rate,negativeIncrease,mean_winter_temp,totalTestResultsIncrease,population,mean_summer_temp,pct_white,Lat,mean_summer_rm,popdensity,older_percent,mean_winter_rm,Long_,population_frac_county,negative,medianhousevalue,totalTestResults,pct_asian,deathIncrease,hospitalizedIncrease,hispanic,pct_owner_occ,Province_State,education,poverty,pct_blk,pct_native,q_popdensity,mean_pm25,positiveIncrease,totalTestResults_county,Last_Update,Confirmed,medhouseholdincome
77,43754,1178.7,10276,272.197353883069,10823,29065,298.458681925284,0.97001414683335,45.03477666,94.8345752078454,42.149832,0.189399291979092,94.96721671898631,-83.62212411,0.00293711026951789,168778,102620.0,212532,0.00319878261361894,29,0,0.0100611087328783,0.850843012067675,Michigan,0.18043655449934698,0.0932642366850486,0.00525620404765012,0.00251901299973166,2,5.500305737617659,547,624.229919801176,0,83,41193.4
10,43754,1046.9,10276,272.119819656503,10823,33741,298.93862874314203,0.9530023282020099,44.99690221,93.5017862991024,107.187665833333,0.21033113954073898,93.77974592161631,-85.15503082,0.00340963487369011,168778,153966.666666667,212532,0.00197699681852362,29,0,0.0310890724311815,0.841224322470515,Michigan,0.12130235115525098,0.0630664824117333,0.00417649190289991,0.00852814393508696,3,5.78690025507496,547,724.656518975107,0,10,48712.25
27,43754,1207.1,10276,272.909229000827,10823,13881,299.233310015887,0.9719835739647421,44.0636262,95.1194374303076,38.70277,0.19520945089076802,94.8353277128892,-83.89277559,0.00140271899711604,168778,87333.3333333333,212532,0.00285558711888638,29,0,0.0243891628788451,0.846857180828451,Michigan,0.206089026830941,0.0754495650920813,0.00253630658738393,0.0115456600080508,2,7.13939684379789,547,298.122673895067,0,28,37928.6666666667
1,43754,1182.7,10276,269.528288747721,10823,9009,297.743850500109,0.893091107041409,46.6720582,91.9048728826034,10.4513848333333,0.172423384241934,93.8724570574411,-88.36363591,0.0009103879724096561,168778,98216.6666666667,212532,0.00266583398257312,29,0,0.0100689605483469,0.9111757131021659,Michigan,0.145992145247094,0.0946224789097509,0.0699496966227551,0.017401447727782,1,4.53239603284709,547,193.486576552169,0,1,44559.5
36,43754,842.8,10276,274.036163422978,10823,48897,300.615974839339,0.9610096898943621,42.59513984,89.1889598879876,86.98170999999999,0.140666738403626,92.53316265195791,-85.30834519,0.004941196657444221,168778,137762.5,212532,0.00292959882632127,29,0,0.0299519259610968,0.8117274157404158,Michigan,0.10885903559194801,0.04576259038505401,0.0074146510777151,0.0020519493396135803,3,8.49848231466361,547,1050.16240799993,0,37,55458.875
151,43754,1054.2,10276,272.974331747633,10823,102929,299.75613723379297,0.960355249424264,43.70639106,90.9413888841745,283.115993333333,0.16170332085735098,92.0623081654692,-83.98731479,0.0104013013222504,168778,104744.444444444,212532,0.00472004418651786,29,0,0.0370020509259929,0.829110002357417,Michigan,0.191960449118279,0.07638770062247299,0.007571465165568941,0.00333093409149837,4,8.43364249783599,547,2210.6093726205104,0,157,49754.6666666667
4,43754,1069.9,10276,272.987254499608,10823,22413,298.611484543141,0.956230086121834,44.63899297,90.0394935747335,91.99589125,0.203599716659154,89.10243054704809,-86.01608482,0.00226490460934817,168778,143775.0,212532,0.0031944632599350802,29,0,0.0196569442072646,0.862147913918852,Michigan,0.11697810306715499,0.0634469252093852,0.00473012642990619,0.0145760908541045,3,6.487848243760821,547,481.364706433984,0,4,47783.0
282,43754,1047.0,10276,274.77625108569,10823,165821,300.363049454243,0.880979214152364,41.95447397,90.70337013908909,380.789423181818,0.158801066840745,90.0157102333405,-86.41313079999999,0.0167567370377336,168778,161008.080808081,212532,0.011887612799738,29,0,0.0369626289459964,0.760174998549697,Michigan,0.121276316483899,0.0555276842626511,0.0530120710360535,0.00240338219013995,4,10.4993541819471,547,3561.34283610359,0,300,50775.5982683983
66,43754,950.3,10276,273.945952061725,10823,44139,300.40340974619204,0.962592843572952,41.91600556,90.1241466513534,74.5954766666667,0.14539585111633402,92.2637558300239,-85.05929476,0.00446038569366076,168778,88733.3333333333,212532,0.0046437612109194205,29,0,0.0325411745134651,0.7955990314941791,Michigan,0.19006752551956896,0.0878898328149213,0.00803841236033197,0.00280006435496435,3,9.350393682409369,547,947.9746922451089,0,68,45817.1666666667
222,43754,1052.5,10276,273.890753749595,10823,134952,300.40204900534,0.8934043753927701,42.24633834,88.91400900378041,272.990326666667,0.14671274632490802,91.69778032040729,-85.00493569,0.0136373268567686,168778,108091.66666666699,212532,0.0124182956507431,29,0,0.0318473979075612,0.7688823938275041,Michigan,0.14413551320804902,0.0961179025596179,0.0612534414225607,0.00550190227084069,4,9.512521589852751,547,2898.36835152273,0,237,48849.75
30,43754,952.1,10276,274.387127558546,10823,41837,300.797307580028,0.8899990306963409,41.91522292,89.2511648844452,105.876702857143,0.16138529786706102,91.93840430756701,-85.99405727,0.00422776130555032,168778,141500.0,212532,0.00860797282180721,29,0,0.029333694336941,0.8092646172259471,Michigan,0.159829071891965,0.0778018263849029,0.0515383840357365,0.00849061507953903,3,9.3664120008109,547,898.53456579122,0,32,50584.1428571429
12,43754,974.1,10276,272.200734001117,10823,19814,297.775763430177,0.966124458635287,45.37790017,93.755749420084,79.691129,0.17854415693474698,90.7144488221736,-85.19614053,0.0020022674309385,168778,187680.0,212532,0.00197359648992742,29,0,0.0118616527383914,0.820123567830672,Michigan,0.0658439596270034,0.052891422300859,0.0035464645480984295,0.0102924796195145,3,5.952864637285651,547,425.545901632221,0,13,52805.6
18,43754,1118.1,10276,271.850438216403,10823,26631,298.770708755584,0.940068572229622,45.44787015,96.29725363257829,89.60082,0.207490353173727,96.554432379556,-84.50122149,0.00269114686349668,168778,147550.0,212532,0.0016131925584326199,29,0,0.00950994884393724,0.846125043858892,Michigan,0.132975340221622,0.103014955271152,0.0046265878306509705,0.0132783715331586,3,5.30926072294398,547,571.954825192675,0,19,52727.375
2,43754,846.0,10276,270.37102457352,10823,38797,296.80061507633496,0.802443039550222,46.29552653,95.0025762289533,72.2548732,0.141762336614676,94.50011945330058,-84.54353449,0.00392055968093878,168778,114280.0,212532,0.00381736532880605,29,0,0.00829496223143561,0.8140847467673209,Michigan,0.150591886930567,0.0867222931595016,0.0421186812255864,0.10153907550232799,3,4.66998485564103,547,833.24439010928,0,2,41477.9333333333
10,43754,1254.7,10276,272.283528192892,10823,33255,299.548441826807,0.9710454711467379,43.98794227,93.07485246998371,56.99969399999999,0.194588583474795,96.20952148160809,-84.84819859999999,0.00336052303501866,168778,87481.6533333333,212532,0.00184794710671705,29,0,0.0141488467275301,0.8435212693463209,Michigan,0.207832312795254,0.0752632375933045,0.0036411544837953,0.004178372409445271,2,6.6102119879698895,547,714.218681678586,0,11,37926.4
108,43754,705.2,10276,273.437132020629,10823,58249,300.388895764209,0.9627874321866071,42.94400871,90.21242574936831,192.641901111111,0.127581968686352,93.0754982682753,-84.60145248,0.00588624586578866,168778,142266.666666667,212532,0.00572918095154697,29,0,0.0441086870624189,0.843608796570043,Michigan,0.11713427267569301,0.0530956735680132,0.00486977887196673,0.0011717223580868,3,8.855647738753131,547,1251.0156063478,0,118,62894.2222222222
52,43754,1113.2,10276,271.284298970446,10823,11979,298.914108194974,0.9523944653477361,44.68255561,92.9907698869528,25.701835,0.198881367980721,97.0027674751717,-84.61006219,0.00121051587540185,168778,99700.0,212532,0.0027012987012987,29,0,0.02292948173322,0.788865376182422,Michigan,0.14325192384371802,0.0585078895490476,0.00363636363636364,0.0051450418740138296,2,5.08918873930616,547,257.27336003090596,0,56,42901.0
11,43754,1109.0,10276,270.932140096211,10823,36960,297.461874319952,0.9408951289898569,45.90484910000001,93.9063192518851,120.97653989999999,0.187692125272347,93.3186110491658,-86.9080745,0.00373492501501397,168778,112400.0,212532,0.0020677649963251102,29,0,0.00827750133417975,0.8488445556658921,Michigan,0.16263643289300198,0.0907733733374535,0.00120740793866493,0.0150661260365912,3,5.65937584092483,547,793.79108329095,0,13,44977.9
2,43754,1177.6,10276,269.83564515598596,10823,25960,298.43337053251497,0.950343641182515,46.00999672,92.3561269063258,158.70160959090902,0.190451131116833,94.9734211702327,-87.86961634,0.00262334018911696,168778,86590.9090909091,212532,0.0030442433607278,29,0,0.00605725124013942,0.849127799439774,Michigan,0.135995927307494,0.130235457420116,0.00385659259843029,0.0245353022875441,3,5.28823616924006,547,557.543737073405,0,4,43156.2727272727
130,43754,820.7,10276,273.647003158813,10823,114718,300.218734663359,0.930291430053577,42.59599185,89.66526977306108,266.452252,0.13562461635686002,92.8701764510589,-84.83740035,0.011592617096113998,168778,131450.0,212532,0.00846161423260316,29,0,0.0413869027139223,0.786840933971463,Michigan,0.13041817793142,0.0555262934200128,0.0220675704991411,0.00402689737556713,4,9.349997694612759,547,2463.8020966713,0,136,56654.7
19,43754,952.6,10276,271.839927177664,10823,34456,297.302337036336,0.898656612540088,45.52625509,95.1049574027692,470.433867777778,0.164124744686324,94.00247497759729,-84.89083249,0.00348188788737342,168778,131099.259259259,212532,0.00310052492884015,29,0,0.0132969362255919,0.7040685886528639,Michigan,0.14739539756926098,0.0618204436528147,0.0101282695239261,0.0259059373148377,4,5.49953964352041,547,740.012596479247,0,21,47262.2222222222
1438,43754,957.8,10276,273.458458831727,10823,391155,300.119734858012,0.7843847633854741,43.02244215,90.75911310299949,1015.40003478261,0.132699191102516,93.2566959933366,-83.70589709,0.0395274511430679,168778,91601.75163398689,212532,0.00604312632131552,29,0,0.027283430799560998,0.7120407585874559,Michigan,0.22787016279327102,0.10797799047647699,0.175532679691851,0.0032908126230999897,4,9.93294896696986,547,8400.84824633852,0,1634,45238.7304347826
13,43754,1231.8,10276,272.854881089389,10823,29232,300.034442771847,0.9712627509654259,43.98901072,92.17359644853201,44.024097499999996,0.214999775950769,95.45902796974859,-84.38774817,0.00295398614823832,168778,94375.0,212532,0.00233962440796812,29,0,0.0152102543624838,0.874147106683971,Michigan,0.20658645741222698,0.0854255551292239,0.00344418622614865,0.0119344767688337,2,6.955671926224589,547,627.816584057388,0,14,43281.75
3,43754,1422.8,10276,268.946638906126,10823,15750,297.48885929136503,0.865578184430058,46.40862701,94.3724221309202,96.3892991666667,0.22330801801196298,94.3213185255913,-89.69377193,0.00159158736435255,168778,96283.3333333333,212532,0.00729397893699,29,0,0.0141051993032299,0.8117594335932758,Michigan,0.0998154409174015,0.0718682342401308,0.0560967047476148,0.0437695029066509,3,4.8528066444388696,547,338.263245720575,0,4,35909.6666666667
14,43754,856.5,10276,272.24880695943403,10823,93310,299.110162015271,0.9436088037271171,44.69565625,90.84163208851629,169.18606499999999,0.148292932608152,93.9942259250559,-85.55585247,0.00942927091858642,168778,163333.333333333,212532,0.00926087720626756,29,0,0.0202670580666596,0.8142369750612051,Michigan,0.0989491557299884,0.0736202043022272,0.0134091777126826,0.0108641634593887,3,6.53713380279591,547,2004.02180686901,0,19,54476.5
24,43754,1029.6,10276,273.256480518418,10823,43915,300.434691491436,0.957368197566991,43.29265605,92.0392122373632,74.86179307692309,0.14701257758019598,94.799513420769,-84.60505416,0.00443774978447886,168778,90638.4615384615,212532,0.0033007108199862,29,0,0.0415219886735555,0.811352010093131,Michigan,0.16656121615525799,0.0808875303117619,0.0189496212548558,0.002401761325264,3,8.39622382330024,547,943.163837194861,0,26,46683.307692307695
113,43754,947.2,10276,273.774574134039,10823,45385,300.38701154855204,0.9797654270086619,41.88753639,90.5778731381389,77.7510669230769,0.152044383699173,92.7066260960857,-84.59312019,0.0045862979384851,168778,93917.27179487179,212532,0.0017613386973329103,29,0,0.0226544761281598,0.810193368111925,Michigan,0.14975495286228602,0.080668663504413,0.00345486909775998,0.0028705725441398,3,9.18858504893984,547,974.735073462115,0,131,42665.2307692308
2,43754,1036.0,10276,269.773921833375,10823,29423,297.28973192694696,0.965526140855795,46.89988536,90.8992461160798,134.3875220625,0.153636376178643,92.17595870634051,-88.68495385,0.0029732873029425398,168778,91910.0,212532,0.0152480871114712,29,0,0.0063713978308994204,0.8269680256835391,Michigan,0.205333717821545,0.156762036841978,0.00221554488411968,0.0017838008809281899,3,4.42830787761051,547,631.918697068983,0,2,41843.776785714304
21,43754,1326.8,10276,272.768240875223,10823,29761,298.616988679752,0.9756820171401891,43.83353985,95.6148627759998,37.9143423076923,0.211984159793172,94.97521760363908,-83.04078453,0.0030074432730473697,168778,93146.15384615381,212532,0.0043341585479381795,29,0,0.0202950232736346,0.8351702976963771,Michigan,0.21045293249466798,0.0871343320432907,0.00253652215826618,0.00449195937951382,2,7.899416455408031,547,639.177933707304,0,22,42702.6923076923
493,43754,697.5,10276,273.571128996517,10823,289137,300.085364152254,0.8166121682593571,42.59716886,89.7005994581207,1385.0615947058802,0.10332923729964,92.2803631223983,-84.37472069,0.0292182092550351,168778,131400.0,212532,0.0326148805548905,29,0,0.0635329006946121,0.651557517433295,Michigan,0.129702707163817,0.0761600913057782,0.08475931651467301,0.00339826510935078,4,10.2880932653964,547,6209.804449391109,0,506,52344.588235294104
88,43754,747.6,10276,273.450932861344,10823,65713,300.394722958286,0.941838465295101,42.94502238,90.43299701711041,323.243959230769,0.11214550732305,94.16938999625259,-85.07413319,0.00664050669674278,168778,108992.30769230801,212532,0.00289470577668824,29,0,0.0475724964295406,0.8087942924355991,Michigan,0.21006891300380104,0.0946165091480131,0.0154244425031845,0.00379970050800916,4,8.55608359974579,547,1411.32016927214,0,90,49775.2307692308
45,43754,1479.9,10276,272.723350334649,10823,25775,299.169793614377,0.971740647112392,44.35486835,93.17807730181289,50.47453,0.24838486435392498,94.7132438104457,-83.63484895,0.00260464535340869,168778,85957.1428571429,212532,0.0036501265597159204,29,0,0.0152068653834093,0.846150388114164,Michigan,0.17991796456218,0.0736527451619651,0.00475311654841156,0.006808048279779421,2,6.49797737637995,547,553.570486250656,0,52,37880.285714285696
0,43754,1643.3,10276,269.06092503845,10823,11345,297.83446828391203,0.9580066277632959,46.20974132,95.62878179504601,187.54391301666698,0.26461958188568,96.1626429185511,-88.53136251,0.00114644816816379,168778,61033.3333333333,212532,0.00433048183161965,29,0,0.0123246054926463,0.849930123591434,Michigan,0.15488729084289002,0.108481681997489,0.00908514811262216,0.00827201697210017,3,4.95672681912586,547,243.656922076186,1,0,31817.6666666667
54,43754,630.5,10276,272.882454115012,10823,67869,300.104408020969,0.9373968398146101,43.64060976,91.63547101297621,228.68356833333303,0.0965422270388312,95.01508824442551,-84.84664923,0.0068583773226186,168778,110800.0,212532,0.00434441646737936,29,0,0.0261904782062879,0.777493909174541,Michigan,0.121806784905364,0.0608803057652366,0.0085823996819029,0.0209584825191057,3,8.20275267846646,547,1457.62464913078,0,61,44529.6666666667
337,43754,962.1,10276,273.736980574529,10823,159337,300.228804674221,0.9454078275934801,42.24807035,90.1100612875377,362.45341777777804,0.139871017506251,91.3161555292699,-84.42258681,0.0161015083094503,168778,120189.054641752,212532,0.0031173336469351603,29,0,0.0214848819340435,0.822806038179331,Michigan,0.129310643688131,0.0415937735703346,0.0270435269702181,0.00422436297369914,4,9.33548471403901,547,3422.08576402408,0,361,55008.8888888889
438,43754,794.2,10276,274.194778574795,10823,254882,300.840876500181,0.859835306787442,42.24542231,87.2506850250273,1160.9388183333301,0.12215350143014399,90.6527733576745,-85.53038622,0.0257566330540258,168778,146566.666666667,212532,0.014371526563432,29,0,0.0378499727267623,0.6776656101749471,Michigan,0.11238637687814301,0.101287899967869,0.080858366485597,0.0045461975437847794,4,10.092763539564698,547,5474.1087362382,0,456,53152.3333333333
15,43754,971.2,10276,271.353408861424,10823,13746,298.732064742586,0.971801807004087,44.68512729,92.6027863123433,31.1168233333333,0.15979792952097102,96.7707145020869,-85.09085699,0.00138907681970731,168778,98500.0,212532,0.0031114499189165397,29,0,0.0132740938919508,0.8242240767290909,Michigan,0.161888384958127,0.0787223668595505,0.00383489995272925,0.00841488465335861,2,5.56584618127437,547,295.22327464603296,0,17,42720.6666666667
1747,43754,707.4,10276,273.536684625963,10823,643235,300.378146454328,0.8490496806486609,43.03197711,90.1613823853277,1702.73011071429,0.110539498732385,94.0394798852507,-85.54934642,0.0650009332259879,168778,152867.85714285698,212532,0.0228142193938737,29,0,0.0813086343397381,0.7294501678171129,Michigan,0.14940515821299302,0.0762167276829088,0.0722971258752203,0.0041652520842495,4,9.932873871940211,547,13814.778340385701,0,1786,59703.5
0,43754,1053.5,10276,270.116052636426,10823,9160,294.82825440284097,0.9861741215319059,47.63197653,87.8735239466703,51.8090994,0.24261517269527103,84.3513728705937,-88.41434263,0.000925647000474243,168778,122860.0,212532,0.00051166008383762,29,0,0.00633642661365304,0.864175320124865,Michigan,0.118957331104399,0.0967294979606347,0.00275171028953567,0.00272578612246273,2,3.9213148479752795,547,196.72960830479198,1,0,41460.2
2,43754,1305.5,10276,272.786946946301,10823,10680,299.862712862026,0.877363593222016,43.99050893,94.37054393572392,22.061795,0.22916989014389605,97.1551287881385,-85.802173,0.00107924781278001,168778,79800.0,212532,0.00260310574668272,29,0,0.0226918334662544,0.8490474792538292,Michigan,0.21776620331695198,0.123890308463776,0.0755914414918316,0.0058579417901023206,2,6.609618321925749,547,229.374696145762,0,2,31135.5
145,43754,788.4,10276,273.36369578228,10823,84876,300.020603516657,0.9550620457794058,43.09052506,91.85193037387079,152.542520833333,0.12445791881896799,94.3489342331793,-83.22153148,0.00857698851662138,168778,144816.666666667,212532,0.00258571734471437,29,0,0.0392458829057621,0.8571739609451279,Michigan,0.15620090097446498,0.0552328800660998,0.0169421931898246,0.00285901264806848,3,8.20385196115158,547,1822.88452341457,0,171,55239.25
9,43754,923.0,10276,272.87270474554697,10823,15917,297.514738917072,0.9396017491732919,44.94430054,93.9526043698023,49.334121111111095,0.22373650751265803,90.365895147761,-85.80150326,0.00160846324307298,168778,296344.444444445,212532,0.00468867425240239,29,0,0.0383801439533793,0.89899497477427,Michigan,0.0470245280352742,0.0267027998437358,0.0053729959902909,0.0226171177410778,2,6.20000018816063,547,341.849909976787,0,9,64261.2222222222
105,43754,927.6,10276,274.283855231119,10823,98598,301.066892217858,0.9430200504914491,41.89475156,91.0013096828783,105.67782388888901,0.14283044672090803,92.5763503320215,-84.06603727,0.009963640060344909,168778,120466.66666666699,212532,0.007151529828759441,29,0,0.0518914847940942,0.8098380500425979,Michigan,0.16575242116053301,0.0576512598997775,0.012054736227137,0.006054746224894729,3,9.934119873718561,547,2117.59234930522,0,107,51728.0
342,43754,655.7,10276,273.531784143658,10823,191125,300.062194712419,0.959815909015425,42.60302282,89.99613844544321,362.44899090909104,0.113368178975053,92.3365482552352,-83.91297209,0.0193137863499607,168778,184411.22424242398,212532,0.00661590825342677,29,0,0.0199532849934532,0.859008024973905,Michigan,0.0800301348939093,0.0413483764284735,0.0162351180033659,0.00244559880250641,4,8.93983938269864,547,4104.7976405298405,0,361,70981.3116883117
1,43754,1108.3,10276,270.56607596362204,10823,6552,297.214641274583,0.851106527560997,46.47227431,97.33963259008141,7.4973785,0.17383758409229902,97.1618706614416,-85.54471223,0.000662100343570659,168778,89350.0,212532,0.000189429816253078,29,0,0.0243915069372532,0.8017889551464871,Michigan,0.166862189502675,0.0728308002277605,0.0456525857169919,0.06705175630308001,1,4.51920065284706,547,140.71751021975902,0,1,39609.0
6,43754,1206.5,10276,271.162791436551,10823,10076,296.608064463113,0.802066082686208,46.07028979,95.625059542556,29.3476708,0.21634427510746396,95.3765616523413,-85.04980537,0.00101821170052167,168778,166270.0,212532,0.0030127058571539603,29,0,0.0167711451223515,0.766694664538303,Michigan,0.157337462510449,0.0610127909136044,0.0269791347323867,0.11551728973375099,2,4.93889042111951,547,216.402569135271,0,6,40529.0
5128,43754,929.3,10276,274.00586764972,10823,858605,300.27560035380696,0.847941654596038,42.69158356,89.89119888072071,2901.06408333333,0.142705199073539,90.8763203016868,-82.92752801,0.0867647535853916,168778,147291.666666667,212532,0.0295025219213681,29,0,0.0240278455311719,0.7515513634921421,Michigan,0.180093660280874,0.0752418566041289,0.0933474307489982,0.00242387031965591,4,11.4877838344463,547,18440.2866090104,0,5756,59555.9166666667
11,43754,1182.3,10276,273.04532932937803,10823,24531,298.959581385086,0.942337250787931,44.33352407,91.42464894795141,162.37946200000002,0.20181112258180398,90.86341977418542,-86.05626916,0.0024789352149163398,168778,108430.0,212532,0.000822974990280519,29,0,0.0198921044610669,0.882257647037894,Michigan,0.16265684026580499,0.063951981882451,0.0112539056039989,0.0123015181854715,3,7.18724663237013,547,526.8530590965989,0,11,41606.3
42,43754,953.2,10276,270.026472917739,10823,68666,297.60469203353597,0.9602425563237672,46.4338914,92.5946664694132,31.9813154615385,0.147723784394013,93.82375010267691,-87.64043701,0.0069389166959131394,168778,115969.230769231,212532,0.00304918532551404,29,0,0.0103284397625146,0.8476417642196441,Michigan,0.0875087272890895,0.0761513786122104,0.00536307451755676,0.0100184153449836,2,4.61103143070051,547,1474.74184321581,0,50,47694.2307692308
12,43754,1130.5,10276,273.508306847742,10823,27009,299.13421949736596,0.959548187035196,43.99509218,92.6468386269611,53.8213051666667,0.18720316673839105,89.86927955137621,-86.24988902,0.00272934496024114,168778,110583.33333333301,212532,0.00355481853096974,29,0,0.0369924523554283,0.839080609101533,Michigan,0.15113020246706999,0.053677937318764,0.0074654056623320204,0.00974112444701163,2,7.422209345251809,547,580.073143089969,0,12,43348.8333333333
13,43754,831.2,10276,272.717902135145,10823,40805,299.70658679929,0.950286527526972,43.64064262,93.66521451525429,88.47945875,0.148249283318963,96.70203295443208,-85.32463223,0.00412347443824798,168778,102212.5,212532,0.0037887518321725,29,0,0.0204244099882716,0.8104342914545721,Michigan,0.11803266235488001,0.0708649910541955,0.0152047821338189,0.00573063588402024,3,6.92290203442875,547,876.3702693097189,0,14,45745.625
5,43754,1105.8,10276,271.111794464205,10823,22930,298.873089798703,0.94349901751635,45.58038692,91.8907851047657,52.6863850666667,0.189170517944637,91.15904010810391,-87.55370409,0.00231714909616533,168778,92358.3333333333,212532,0.00194471331073603,29,0,0.0189469349909084,0.860476150936226,Michigan,0.156108729760632,0.164884936464219,0.00222191611776737,0.0264406241599023,2,5.82334160288575,547,492.468331706209,0,5,39748.8333333333
56,43754,804.4,10276,273.280681372141,10823,80639,300.468613709046,0.9521162297596321,43.64330771,91.0478946345908,170.630688,0.141702931810009,93.62444527155809,-84.38804374,0.00814882625231904,168778,121580.0,212532,0.0134958286830557,29,0,0.0221730576137977,0.7914794540800729,Michigan,0.12364924261359599,0.0675548552791768,0.00956050998697906,0.00646322489540647,3,8.906965411555179,547,1731.88634105787,0,62,51995.4
15,43754,985.3,10276,271.730782162708,10823,13238,299.19040961860696,0.971322850933272,44.33772443,93.32984446832519,23.5382575,0.168300781468356,96.84538819028059,-85.09256478,0.00133774181138406,168778,94300.0,212532,0.00245877357559001,29,0,0.0277092777835155,0.817309253246753,Michigan,0.18297540962014605,0.0962972414515743,0.00303925855915587,0.00589971249560754,2,5.8213878283427,547,284.312942657078,0,16,41508.5
299,43754,862.9,10276,274.592613953807,10823,157204,300.98025189448,0.951167291386747,41.92734151,89.6477735230962,395.912647058824,0.131199821967101,90.22261070084801,-83.53749864,0.0158859619063922,168778,145058.82352941198,212532,0.00662916666136099,29,0,0.0303226581479988,0.8115961083267379,Michigan,0.156116357919155,0.0433364247109523,0.0207933671481484,0.0034737786797346803,4,10.5137015464811,547,3376.27525588935,0,311,60609.605042016796
43,43754,899.9,10276,273.263156673451,10823,65463,300.32750955105803,0.9519027627098849,43.31082541,92.51730920919209,92.094310625,0.137960600850714,95.69260282905192,-85.15252824,0.00661524340524512,168778,94818.75,212532,0.00336438996824085,29,0,0.0305500722237316,0.8000923626075451,Michigan,0.166431932569426,0.0678486653178091,0.017035677662912,0.00630888791567835,3,7.74962584949201,547,1405.95091140356,0,44,43483.0
5,43754,1557.0,10276,271.77717673778596,10823,7168,299.10543713942,0.972083971823942,45.0275929,94.0411037747014,16.31803,0.262035601105792,96.5955109759207,-84.12696227,0.000724349093820892,168778,93800.0,212532,0.000284171639670361,29,0,0.0134985033289512,0.861940651253972,Michigan,0.177073059372805,0.072750176405681,0.00320723012396939,0.00465339821075443,1,5.17083653063371,547,153.947361607942,0,5,38498.5
288,43754,944.4,10276,273.86136799224397,10823,173915,299.222308468984,0.8810071689037611,43.29123859,92.1251167288163,502.55983,0.135999780486191,91.9297627365136,-86.15176712,0.0175746613632618,168778,109469.230769231,212532,0.00388026008909295,29,0,0.0485370116309023,0.7578344761281179,Michigan,0.159311344606578,0.0782823170371362,0.0690976988269234,0.00921830820454026,4,8.78933128591336,547,3735.17792885675,0,305,45512.8461538462
26,43754,927.6,10276,273.228127056505,10823,42596,299.95273561257403,0.934739846523049,43.554373999999996,93.5712388650613,56.7146428571429,0.149802901464471,96.571696408239,-85.80070107,0.00430446065853721,168778,91157.14285714288,212532,0.00334861451800632,29,0,0.0409099604832316,0.842687704970635,Michigan,0.20308898826217897,0.126299259061136,0.0250540617037271,0.00570276309366953,2,7.36883868264722,547,914.8356326802301,0,26,41936.8571428571
6761,43754,784.6,10276,273.516173313928,10823,1260402,300.148641708594,0.7820852694999741,42.66090111,88.144639501105,2261.23306764706,0.12910886305626898,90.6392666052115,-83.38595416,0.12736761252093198,168778,211827.941176471,212532,0.0595409517341204,29,0,0.035946984180128996,0.7375191013239131,Michigan,0.114179958435611,0.0635511504483277,0.12266645428624,0.00258566502135627,4,10.483036035399302,547,27069.6934242987,0,7518,78078.955882353
15,43754,936.4,10276,273.54112254676005,10823,26924,299.55368986111097,0.959463468786148,43.64124435,94.70739937164079,52.228272499999996,0.16270496222143,93.2888362870064,-86.26726673,0.00272075544113193,168778,112912.5,212532,0.0017615149480086102,29,0,0.13970337720443698,0.8235860051496751,Michigan,0.160053122415139,0.0891610028864885,0.00675003272128975,0.00699940998537736,2,7.674481886372219,547,578.247595414652,0,16,44501.125
14,43754,1370.4,10276,272.013891068324,10823,18897,299.26949843379396,0.966537689251384,44.33481032,93.0471895958992,37.53313,0.211153516228947,96.71395568736371,-84.12725175,0.0019096016777250802,168778,86150.0,212532,0.00515713428753225,29,0,0.0151628832871888,0.8432293431564329,Michigan,0.21522692403992,0.100621716489511,0.00331446804788291,0.0120896173452861,2,5.80282998974629,547,405.851463770267,0,14,35768.25
0,43754,1536.4,10276,269.802981430867,10823,5646,297.947897010584,0.967153489475067,46.665226200000006,93.31182456181651,4.865477875,0.258980181668043,92.97980253115222,-89.31390481,0.000570546175183141,168778,66962.5,212532,0.00397482215413748,29,0,0.020142122898758,0.895497856154771,Michigan,0.08940568058168902,0.0589180241094595,0.00146176260589336,0.0143520539788171,1,4.9853057677032,547,121.259319704023,0,0,35511.5
8,43754,969.0,10276,272.08874742116,10823,26802,299.271721420507,0.9689944579739809,43.98992088,93.6102001179878,34.9605542857143,0.16427958316485403,96.8326448997022,-85.32566756,0.00270842695488108,168778,92128.5714285714,212532,0.0023630656703795896,29,0,0.016209970044884,0.8293540056694431,Michigan,0.17426722181670098,0.0879872600250666,0.007049543054472729,0.006906806779610229,2,6.28206153731313,547,575.627397574785,0,8,40911.285714285696
5,43754,1320.4,10276,271.766767202843,10823,10326,299.14832894832597,0.970834981110461,44.68192279,92.56659385802419,17.961766,0.229022243279637,96.0603378897897,-84.12939244,0.0010434749920193301,168778,87880.0,212532,0.000277328403050612,29,0,0.0136523778331608,0.86559411055803,Michigan,0.19594624106645603,0.110505757936144,0.0026171838590281896,0.00491234794762444,1,5.02591445496744,547,221.771827003851,0,5,35264.6
85,43754,948.4,10276,271.152219830205,10823,23762,298.66006493555597,0.9637823948529028,45.02085831,91.9244207590023,35.993390000000005,0.164220267756677,96.3406434350944,-84.59898295,0.00240122533026954,168778,108833.33333333301,212532,0.00245185677070031,29,0,0.0139220508725728,0.837907473135776,Michigan,0.14614840387282402,0.0759296615366823,0.0026846391714894302,0.0120746433161487,2,5.1760429316869905,547,510.337221892845,0,93,45066.0
